timestamp,src,sport,dst,dport,proto,pkt_count,bytes,duration,pred
05-11-2025 22:01,192.168.1.32,63288,52.178.17.232,443,TCP,1,55,0,
05-11-2025 22:01,52.178.17.232,443,192.168.1.32,63288,TCP,1,66,0,
05-11-2025 22:01,4.190.204.134,443,192.168.1.32,59740,TCP,1,94,0,
05-11-2025 22:01,192.168.1.32,59740,4.190.204.134,443,TCP,2,159,0.17,
05-11-2025 22:01,192.168.1.32,57489,44.216.253.181,443,TCP,14,11756,1.123,
05-11-2025 22:01,44.216.253.181,443,192.168.1.32,57489,TCP,14,5591,1.157,
05-11-2025 22:30,192.168.1.32,61132,172.64.155.209,443,TCP,1,55,0,
05-11-2025 22:30,172.64.155.209,443,192.168.1.32,61132,TCP,1,66,0,
05-11-2025 22:30,192.168.1.32,57646,8.8.8.8,53,UDP,1,92,0,
05-11-2025 22:30,192.168.1.32,49394,8.8.8.8,53,UDP,1,92,0,
05-11-2025 22:30,192.168.1.32,52953,51.104.15.253,443,TCP,6,5798,0.433,
05-11-2025 22:30,8.8.8.8,53,192.168.1.32,57646,UDP,1,212,0,
05-11-2025 22:30,8.8.8.8,53,192.168.1.32,49394,UDP,1,260,0,
05-11-2025 22:30,51.104.15.253,443,192.168.1.32,52953,TCP,6,463,0.464,
05-11-2025 22:30,192.168.1.32,50829,8.8.8.8,53,UDP,1,70,0,
05-11-2025 22:30,192.168.1.32,56322,8.8.8.8,53,UDP,1,70,0,
05-11-2025 22:30,8.8.8.8,53,192.168.1.32,56322,UDP,1,146,0,
05-11-2025 22:30,8.8.8.8,53,192.168.1.32,50829,UDP,1,102,0,
05-11-2025 22:30,192.168.1.32,52041,8.8.4.4,443,UDP,23,6645,0.269,
05-11-2025 22:30,8.8.4.4,443,192.168.1.32,52041,UDP,23,14797,0.315,
05-11-2025 22:30,192.168.1.32,62041,8.8.4.4,443,TCP,6,2194,0.22,
05-11-2025 22:30,8.8.4.4,443,192.168.1.32,62041,TCP,6,5473,0.059,
05-11-2025 22:30,192.168.1.32,60159,8.8.4.4,53,UDP,1,71,0,
05-11-2025 22:30,192.168.1.32,52347,8.8.8.8,53,UDP,1,85,0,
05-11-2025 22:30,192.168.1.32,52347,8.8.4.4,53,UDP,1,85,0,
05-11-2025 22:30,8.8.8.8,53,192.168.1.32,52347,UDP,1,215,0,
05-11-2025 22:30,8.8.4.4,53,192.168.1.32,60159,UDP,1,189,0,
05-11-2025 22:30,8.8.4.4,53,192.168.1.32,52347,UDP,1,211,0,
05-11-2025 22:30,192.168.1.32,49695,40.74.79.222,443,TCP,15,11382,1.12,
05-11-2025 22:30,40.74.79.222,443,192.168.1.32,49695,TCP,16,8311,0.959,
05-11-2025 22:30,192.168.1.32,49696,23.217.52.18,443,TCP,13,4379,0.719,
05-11-2025 22:30,23.217.52.18,443,192.168.1.32,49696,TCP,32,99783,0.715,
05-11-2025 22:30,192.168.1.32,53107,8.8.8.8,53,UDP,2,149,1.005,
05-11-2025 22:30,8.8.8.8,53,192.168.1.32,53107,UDP,2,499,1,
05-11-2025 22:30,192.168.1.32,64557,54.92.225.57,443,TCP,1,55,0,
05-11-2025 22:30,192.168.1.32,53107,8.8.4.4,53,UDP,1,75,0,
05-11-2025 22:30,192.168.1.32,49697,173.223.235.50,443,TCP,10,1852,0.03,
05-11-2025 22:30,173.223.235.50,443,192.168.1.32,49697,TCP,10,1879,0.068,
05-11-2025 22:30,8.8.4.4,53,192.168.1.32,53107,UDP,1,245,0,
05-11-2025 22:30,54.92.225.57,443,192.168.1.32,64557,TCP,1,66,0,
05-11-2025 22:30,192.168.1.32,60159,8.8.8.8,53,UDP,2,141,3.118,
05-11-2025 22:30,8.8.8.8,53,192.168.1.32,60159,UDP,2,291,2.95,
05-11-2025 22:30,192.168.1.32,52052,8.8.8.8,53,UDP,1,70,0,
05-11-2025 22:30,8.8.8.8,53,192.168.1.32,52052,UDP,1,146,0,
05-11-2025 22:30,192.168.1.32,58829,49.44.144.25,443,UDP,17,4797,0.155,
05-11-2025 22:30,49.44.144.25,443,192.168.1.32,58829,UDP,25,15352,0.154,
05-11-2025 22:30,192.168.1.32,60788,8.8.8.8,443,UDP,30,7450,1.439,
05-11-2025 22:30,8.8.8.8,443,192.168.1.32,60788,UDP,32,13490,1.406,
05-11-2025 22:30,192.168.1.32,49194,23.217.52.18,443,UDP,27,8247,0.041,
05-11-2025 22:30,23.217.52.18,443,192.168.1.32,49194,UDP,44,46132,0.064,
05-11-2025 22:30,192.168.1.32,64777,20.50.201.205,443,TCP,1,55,0,
05-11-2025 22:30,20.50.201.205,443,192.168.1.32,64777,TCP,1,66,0,
05-11-2025 22:30,192.168.1.32,50137,23.11.215.147,443,UDP,66,11112,0.862,
05-11-2025 22:30,23.11.215.147,443,192.168.1.32,50137,UDP,134,138574,0.884,
05-11-2025 22:30,192.168.1.32,49694,23.11.215.217,443,TCP,15,14839,6.573,
05-11-2025 22:30,23.11.215.217,443,192.168.1.32,49694,TCP,20,20278,6.57,
05-11-2025 22:30,192.168.1.24,0,239.255.255.250,0,OTHER,1,46,0,
05-11-2025 22:30,192.168.1.35,5353,224.0.0.251,5353,UDP,2,164,3.017,
05-11-2025 22:30,192.168.1.32,59740,4.190.204.134,443,TCP,2,159,0.171,
05-11-2025 22:30,4.190.204.134,443,192.168.1.32,59740,TCP,1,94,0,
05-11-2025 22:30,192.168.1.32,52065,140.82.112.21,443,TCP,10,3575,1.367,
05-11-2025 22:30,140.82.112.21,443,192.168.1.32,52065,TCP,12,7109,1.378,
05-11-2025 22:30,192.168.1.21,0,224.0.0.251,0,OTHER,1,46,0,
05-11-2025 22:30,192.168.1.24,0,224.0.0.251,0,OTHER,1,46,0,
05-11-2025 22:30,192.168.1.24,57621,192.168.1.255,57621,UDP,1,86,0,
05-11-2025 22:30,192.168.1.32,56223,8.8.8.8,443,TCP,8,2238,11.655,
05-11-2025 22:30,8.8.8.8,443,192.168.1.32,56223,TCP,7,5555,11.644,
05-11-2025 22:30,192.168.1.32,52064,23.11.215.147,443,TCP,9,2331,10.363,
05-11-2025 22:30,23.11.215.147,443,192.168.1.32,52064,TCP,11,5291,10.363,
05-11-2025 22:30,192.168.1.24,0,224.0.0.252,0,OTHER,1,46,0,
05-11-2025 22:30,0.0.0.0,0,224.0.0.1,0,OTHER,1,46,0,
05-11-2025 22:30,192.168.1.21,5353,224.0.0.251,5353,UDP,1,87,0,
05-11-2025 22:30,192.168.1.21,50232,239.255.255.250,1900,UDP,1,167,0,
05-11-2025 22:30,192.168.1.32,0,224.0.0.251,0,OTHER,1,46,0,
05-11-2025 22:30,192.168.1.10,0,239.255.255.250,0,OTHER,1,60,0,
05-11-2025 22:30,192.168.1.10,0,224.0.0.252,0,OTHER,1,60,0,
05-11-2025 22:30,192.168.1.10,0,224.0.0.251,0,OTHER,1,60,0,
05-11-2025 22:30,172.67.206.89,443,192.168.1.32,55783,TCP,3,201,0.174,
05-11-2025 22:30,192.168.1.32,55783,172.67.206.89,443,TCP,2,108,0.001,
05-11-2025 22:30,192.168.1.32,0,239.255.102.18,0,OTHER,1,46,0,
05-11-2025 22:30,192.168.1.32,65417,8.8.4.4,53,UDP,1,70,0,
05-11-2025 22:30,192.168.1.32,51093,8.8.4.4,53,UDP,1,70,0,
05-11-2025 22:30,8.8.4.4,53,192.168.1.32,65417,UDP,1,150,0,
05-11-2025 22:30,8.8.4.4,53,192.168.1.32,51093,UDP,1,106,0,
05-11-2025 22:30,192.168.1.32,64455,8.8.8.8,443,UDP,16,5806,0.854,
05-11-2025 22:30,8.8.8.8,443,192.168.1.32,64455,UDP,19,8814,0.852,
05-11-2025 22:30,192.168.1.32,52106,44.223.146.181,443,TCP,7,3773,0.766,
05-11-2025 22:30,44.223.146.181,443,192.168.1.32,52106,TCP,7,5415,0.75,
05-11-2025 22:30,192.168.1.1,0,192.168.1.32,0,OTHER,2,1188,0.792,
05-11-2025 22:30,192.168.1.32,58346,44.223.146.181,443,TCP,18,7633,0.658,
05-11-2025 22:30,44.223.146.181,443,192.168.1.32,58346,TCP,15,7514,0.698,
05-11-2025 22:30,192.168.1.32,56846,54.205.167.251,443,TCP,12,6217,0.976,
05-11-2025 22:30,54.205.167.251,443,192.168.1.32,56846,TCP,11,5476,1.029,
05-11-2025 22:30,192.168.1.32,52992,23.11.215.217,443,UDP,12,3436,20.516,
05-11-2025 22:30,192.168.1.32,52467,8.8.8.8,53,UDP,1,79,0,
05-11-2025 22:30,192.168.1.32,56870,8.8.8.8,53,UDP,1,79,0,
05-11-2025 22:30,8.8.8.8,53,192.168.1.32,52467,UDP,1,248,0,
05-11-2025 22:30,8.8.8.8,53,192.168.1.32,56870,UDP,1,280,0,
05-11-2025 22:30,192.168.1.32,56848,13.107.246.58,443,TCP,27,4881,0.065,
05-11-2025 22:30,13.107.246.58,443,192.168.1.32,56848,TCP,28,70789,0.054,
05-11-2025 22:30,192.168.1.28,41938,239.255.255.250,1900,UDP,1,167,0,
05-11-2025 22:30,20.250.119.64,443,192.168.1.32,52957,TCP,7,441,0.262,
05-11-2025 22:30,192.168.1.32,52957,20.250.119.64,443,TCP,4,279,0.131,
05-11-2025 22:30,192.168.1.32,56847,13.107.5.93,443,TCP,10,2549,4.11,
05-11-2025 22:30,13.107.5.93,443,192.168.1.32,56847,TCP,14,9888,4.099,
05-11-2025 22:30,192.168.1.32,62529,44.196.198.196,443,TCP,3,163,14.735,
05-11-2025 22:30,44.196.198.196,443,192.168.1.32,62529,TCP,5,359,14.734,
05-11-2025 22:30,192.168.1.32,50060,54.83.55.90,443,TCP,3,163,14.721,
05-11-2025 22:30,54.83.55.90,443,192.168.1.32,50060,TCP,5,359,14.741,
05-11-2025 22:30,192.168.1.32,56851,20.189.172.76,443,TCP,9,2349,0.875,
05-11-2025 22:30,20.189.172.76,443,192.168.1.32,56851,TCP,8,5431,0.874,
05-11-2025 22:30,192.168.1.24,5353,224.0.0.251,5353,UDP,1,87,0,
05-11-2025 22:30,192.168.1.32,57821,104.18.32.47,443,TCP,1,55,0,
05-11-2025 22:30,104.18.32.47,443,192.168.1.32,57821,TCP,1,66,0,
05-11-2025 22:30,192.168.1.24,60284,239.255.255.250,1900,UDP,1,167,0,
05-11-2025 22:30,23.11.215.217,443,192.168.1.32,52992,UDP,17,8711,30.008,
05-11-2025 22:30,192.168.1.32,61296,18.161.216.15,443,TCP,1,55,0,
05-11-2025 22:30,18.161.216.15,443,192.168.1.32,61296,TCP,1,66,0,
05-11-2025 22:30,192.168.1.32,57170,18.97.36.16,443,TCP,3,403,1.05,
05-11-2025 22:30,18.97.36.16,443,192.168.1.32,57170,TCP,3,292,0.784,
05-11-2025 22:30,192.168.1.32,56852,13.107.5.93,443,TCP,14,3968,5.25,
05-11-2025 22:30,13.107.5.93,443,192.168.1.32,56852,TCP,24,14625,5.24,
05-11-2025 22:30,192.168.1.32,64892,104.215.40.100,443,TCP,2,166,0.171,
05-11-2025 22:30,104.215.40.100,443,192.168.1.32,64892,TCP,1,101,0,
05-11-2025 22:30,192.168.1.32,63249,74.125.200.188,5228,TCP,1,55,0,
05-11-2025 22:30,74.125.200.188,5228,192.168.1.32,63249,TCP,1,66,0,
05-11-2025 22:30,192.168.1.32,61132,172.64.155.209,443,TCP,1,55,0,
05-11-2025 22:30,172.64.155.209,443,192.168.1.32,61132,TCP,1,66,0,
05-11-2025 22:31,192.168.1.32,63886,8.8.8.8,53,UDP,4,367,32.292,
05-11-2025 22:31,8.8.8.8,53,192.168.1.32,63886,UDP,4,866,32.292,
05-11-2025 22:31,192.168.1.32,52953,51.104.15.253,443,TCP,1,55,0,
05-11-2025 22:31,51.104.15.253,443,192.168.1.32,52953,TCP,1,66,0,
05-11-2025 22:31,192.168.1.32,62041,8.8.4.4,443,TCP,1,55,0,
05-11-2025 22:31,8.8.4.4,443,192.168.1.32,62041,TCP,1,66,0,
05-11-2025 22:31,192.168.1.32,56853,13.89.179.10,443,TCP,13,4663,2.08,
05-11-2025 22:31,13.89.179.10,443,192.168.1.32,56853,TCP,11,5326,1.838,
05-11-2025 22:31,192.168.1.32,64557,54.92.225.57,443,TCP,1,55,0,
05-11-2025 22:31,54.92.225.57,443,192.168.1.32,64557,TCP,1,66,0,
05-11-2025 22:31,192.168.1.32,64777,20.50.201.205,443,TCP,1,55,0,
05-11-2025 22:31,20.50.201.205,443,192.168.1.32,64777,TCP,1,66,0,
05-11-2025 22:31,192.168.1.32,59740,4.190.204.134,443,TCP,2,159,0.173,
05-11-2025 22:31,192.168.1.24,57621,192.168.1.255,57621,UDP,1,86,0,
05-11-2025 22:31,4.190.204.134,443,192.168.1.32,59740,TCP,1,94,0,
05-11-2025 22:31,192.168.1.32,49694,23.11.215.217,443,TCP,1,55,0,
05-11-2025 22:31,23.11.215.217,443,192.168.1.32,49694,TCP,1,66,0,
05-11-2025 22:31,192.168.1.32,53480,51.116.253.169,443,TCP,2,108,0.136,
05-11-2025 22:31,51.116.253.169,443,192.168.1.32,53480,TCP,1,54,0,
05-11-2025 22:31,57.144.169.33,5222,192.168.1.32,55905,TCP,2,147,0.005,
05-11-2025 22:31,192.168.1.32,55905,57.144.169.33,5222,TCP,1,83,0,
05-11-2025 22:31,192.168.1.32,49695,40.74.79.222,443,TCP,1,54,0,
05-11-2025 22:31,192.168.1.32,56848,13.107.246.58,443,TCP,1,55,0,
05-11-2025 22:31,13.107.246.58,443,192.168.1.32,56848,TCP,1,66,0,
05-11-2025 22:31,192.168.1.32,49424,4.213.25.242,443,TCP,1,55,0,
05-11-2025 22:31,4.213.25.242,443,192.168.1.32,49424,TCP,1,66,0,
05-11-2025 22:31,140.82.112.21,443,192.168.1.32,52956,TCP,5,333,0.287,
05-11-2025 22:31,192.168.1.32,52956,140.82.112.21,443,TCP,4,279,0.287,
05-11-2025 22:31,192.168.1.32,137,192.168.1.1,137,UDP,18,1980,52.929,
05-11-2025 22:31,192.168.1.32,57821,104.18.32.47,443,TCP,1,55,0,
05-11-2025 22:31,104.18.32.47,443,192.168.1.32,57821,TCP,1,66,0,
05-11-2025 22:31,192.168.1.32,61296,18.161.216.15,443,TCP,1,55,0,
05-11-2025 22:31,18.161.216.15,443,192.168.1.32,61296,TCP,1,66,0,
05-11-2025 22:31,172.64.155.209,443,192.168.1.32,61132,TCP,3,201,0.007,
05-11-2025 22:31,192.168.1.32,61132,172.64.155.209,443,TCP,2,108,0,
05-11-2025 22:31,192.168.1.32,63249,74.125.200.188,5228,TCP,1,55,0,
05-11-2025 22:31,74.125.200.188,5228,192.168.1.32,63249,TCP,1,70,0,
05-11-2025 22:31,192.168.1.32,64352,18.97.36.61,443,TCP,6,829,47.04,
05-11-2025 22:31,18.97.36.61,443,192.168.1.32,64352,TCP,7,650,46.779,
05-11-2025 22:31,192.168.1.32,58346,44.223.146.181,443,TCP,3,163,14.745,
05-11-2025 22:31,44.223.146.181,443,192.168.1.32,58346,TCP,5,345,14.744,
05-11-2025 22:31,192.168.1.32,56846,54.205.167.251,443,TCP,3,163,14.717,
05-11-2025 22:31,54.205.167.251,443,192.168.1.32,56846,TCP,5,359,14.698,
05-11-2025 22:31,20.50.201.205,443,192.168.1.32,64777,TCP,1,54,0,
05-11-2025 22:31,192.168.1.28,47799,239.255.255.250,1900,UDP,1,167,0,
05-11-2025 22:31,192.168.1.24,57621,192.168.1.255,57621,UDP,1,86,0,
05-11-2025 22:31,192.168.1.32,52953,51.104.15.253,443,TCP,1,55,0,
05-11-2025 22:31,51.104.15.253,443,192.168.1.32,52953,TCP,1,66,0,
05-11-2025 22:31,192.168.1.32,62041,8.8.4.4,443,TCP,1,55,0,
05-11-2025 22:31,8.8.4.4,443,192.168.1.32,62041,TCP,1,70,0,
05-11-2025 22:31,192.168.1.32,59740,4.190.204.134,443,TCP,2,159,0.171,
05-11-2025 22:31,4.190.204.134,443,192.168.1.32,59740,TCP,1,94,0,
05-11-2025 22:31,192.168.1.32,64557,54.92.225.57,443,TCP,1,55,0,
05-11-2025 22:31,54.92.225.57,443,192.168.1.32,64557,TCP,1,66,0,
05-11-2025 22:31,192.168.1.32,64892,104.215.40.100,443,TCP,2,166,0.172,
05-11-2025 22:31,104.215.40.100,443,192.168.1.32,64892,TCP,1,101,0,
05-11-2025 22:31,192.168.1.32,49694,23.11.215.217,443,TCP,1,55,0,
05-11-2025 22:31,192.168.1.24,62728,239.255.255.250,1900,UDP,4,848,3.03,
05-11-2025 22:32,192.168.1.32,50510,8.8.4.4,53,UDP,1,70,0,
05-11-2025 22:32,192.168.1.32,59648,8.8.4.4,53,UDP,1,70,0,
05-11-2025 22:32,8.8.4.4,53,192.168.1.32,59648,UDP,1,102,0,
05-11-2025 22:32,8.8.4.4,53,192.168.1.32,50510,UDP,1,150,0,
05-11-2025 22:32,192.168.1.1,0,192.168.1.32,0,OTHER,1,594,0,
05-11-2025 22:32,192.168.1.32,64893,4.213.25.242,443,TCP,2,151,0.077,
05-11-2025 22:32,4.213.25.242,443,192.168.1.32,64893,TCP,1,228,0,
05-11-2025 22:32,192.168.1.32,54187,52.3.179.242,443,TCP,13,8633,0.952,
05-11-2025 22:32,52.3.179.242,443,192.168.1.32,54187,TCP,13,5742,0.954,
05-11-2025 22:32,192.168.1.21,50232,239.255.255.250,1900,UDP,30,5010,57.998,
05-11-2025 22:32,192.168.1.32,49697,173.223.235.50,443,TCP,2,108,0.004,
05-11-2025 22:32,192.168.1.32,49696,23.217.52.18,443,TCP,2,108,0.004,
05-11-2025 22:32,173.223.235.50,443,192.168.1.32,49697,TCP,2,132,0,
05-11-2025 22:32,23.217.52.18,443,192.168.1.32,49696,TCP,2,132,0,
05-11-2025 22:32,192.168.1.32,5353,224.0.0.251,5353,UDP,6,1047,0.802,
05-11-2025 22:32,192.168.1.24,5353,224.0.0.251,5353,UDP,4,342,20.936,
05-11-2025 22:32,13.107.246.58,443,192.168.1.32,56848,TCP,4,279,0.01,
05-11-2025 22:32,192.168.1.32,56848,13.107.246.58,443,TCP,3,162,0.001,
05-11-2025 22:32,51.104.15.253,443,192.168.1.32,52953,TCP,1,54,0,
05-11-2025 22:32,192.168.1.32,57821,104.18.32.47,443,TCP,1,55,0,
05-11-2025 22:32,104.18.32.47,443,192.168.1.32,57821,TCP,1,66,0,
05-11-2025 22:32,192.168.1.32,61296,18.161.216.15,443,TCP,1,55,0,
05-11-2025 22:32,18.161.216.15,443,192.168.1.32,61296,TCP,1,66,0,
05-11-2025 22:32,23.11.215.217,443,192.168.1.32,49694,TCP,4,252,30.052,
05-11-2025 22:32,192.168.1.32,49694,23.11.215.217,443,TCP,2,108,0,
05-11-2025 22:32,192.168.1.32,63249,74.125.200.188,5228,TCP,1,55,0,
05-11-2025 22:32,74.125.200.188,5228,192.168.1.32,63249,TCP,1,66,0,
05-11-2025 22:32,192.168.1.32,64352,18.97.36.61,443,TCP,3,401,1.031,
05-11-2025 22:32,18.97.36.61,443,192.168.1.32,64352,TCP,3,292,0.766,
05-11-2025 22:32,192.168.1.32,59740,4.190.204.134,443,TCP,2,159,0.169,
05-11-2025 22:32,4.190.204.134,443,192.168.1.32,59740,TCP,1,94,0,
05-11-2025 22:32,192.168.1.24,0,224.0.0.251,0,OTHER,1,46,0,
05-11-2025 22:32,192.168.1.24,0,224.0.0.252,0,OTHER,1,46,0,
05-11-2025 22:32,192.168.1.32,62041,8.8.4.4,443,TCP,1,55,0,
05-11-2025 22:32,8.8.4.4,443,192.168.1.32,62041,TCP,1,66,0,
05-11-2025 22:32,192.168.1.21,0,239.255.255.250,0,OTHER,1,46,0,
05-11-2025 22:32,192.168.1.32,50784,104.18.36.169,443,UDP,15,11522,1.717,
05-11-2025 22:32,104.18.36.169,443,192.168.1.32,50784,UDP,9,5983,1.71,
05-11-2025 22:32,192.168.1.35,5353,224.0.0.251,5353,UDP,5,410,20.258,
05-11-2025 22:32,192.168.1.32,64557,54.92.225.57,443,TCP,1,55,0,
05-11-2025 22:32,54.92.225.57,443,192.168.1.32,64557,TCP,1,66,0,
05-11-2025 22:32,192.168.1.19,5353,224.0.0.251,5353,UDP,8,952,140.073,
05-11-2025 22:32,0.0.0.0,0,224.0.0.1,0,OTHER,1,46,0,
05-11-2025 22:32,192.168.1.24,57621,192.168.1.255,57621,UDP,1,86,0,
05-11-2025 22:32,192.168.1.32,0,224.0.0.251,0,OTHER,1,46,0,
05-11-2025 22:32,192.168.1.10,0,224.0.0.252,0,OTHER,1,60,0,
05-11-2025 22:32,192.168.1.10,0,224.0.0.251,0,OTHER,1,60,0,
05-11-2025 22:53,172.64.155.209,443,192.168.1.32,49320,TCP,4,1142,0.004,0
05-11-2025 22:53,192.168.1.32,49320,172.64.155.209,443,TCP,2,143,0.001,0
05-11-2025 22:53,192.168.1.24,57621,192.168.1.255,57621,UDP,1,86,0,0
05-11-2025 22:53,192.168.1.32,65226,44.210.61.206,443,TCP,1,55,0,0
05-11-2025 22:53,44.210.61.206,443,192.168.1.32,65226,TCP,1,66,0,0
05-11-2025 22:53,192.168.1.35,0,224.0.0.252,0,OTHER,1,46,0,0
05-11-2025 22:53,192.168.1.32,65445,35.190.80.1,443,TCP,1,55,0,0
05-11-2025 22:53,35.190.80.1,443,192.168.1.32,65445,TCP,1,66,0,0
05-11-2025 22:53,192.168.1.35,0,239.255.255.250,0,OTHER,1,46,0,0
05-11-2025 22:53,192.168.1.24,0,224.0.0.251,0,OTHER,1,46,0,0
05-11-2025 22:53,192.168.1.32,137,192.168.1.1,137,UDP,6,660,12.062,0
05-11-2025 22:53,0.0.0.0,0,224.0.0.1,0,OTHER,1,46,0,0
05-11-2025 22:53,192.168.1.15,0,224.0.0.251,0,OTHER,1,46,0,0
05-11-2025 22:59,172.64.155.209,443,192.168.1.32,49320,TCP,0,,,
05-11-2025 22:59,192.168.1.32,49320,172.64.155.209,443,TCP,0,,,
05-11-2025 22:59,192.168.1.32,65445,35.190.80.1,443,TCP,0,,,
05-11-2025 22:59,35.190.80.1,443,192.168.1.32,65445,TCP,0,,,
05-11-2025 22:59,192.168.1.24,57621,192.168.1.255,57621,UDP,0,,,
05-11-2025 22:59,192.168.1.32,58842,8.8.8.8,53,UDP,0,,,
05-11-2025 22:59,8.8.8.8,53,192.168.1.32,58842,UDP,0,,,
05-11-2025 22:59,192.168.1.32,64785,51.132.193.104,443,TCP,0,,,
05-11-2025 22:59,51.132.193.104,443,192.168.1.32,64785,TCP,0,,,
05-11-2025 22:59,192.168.1.32,65122,54.174.86.106,443,TCP,0,,,
05-11-2025 22:59,54.174.86.106,443,192.168.1.32,65122,TCP,0,,,
05-11-2025 22:59,192.168.1.32,52867,8.8.8.8,53,UDP,0,,,
05-11-2025 22:59,8.8.8.8,53,192.168.1.32,52867,UDP,0,,,
05-11-2025 22:59,192.168.1.32,64786,104.208.16.95,443,TCP,0,,,
05-11-2025 22:59,104.208.16.95,443,192.168.1.32,64786,TCP,0,,,
05-11-2025 22:59,18.97.36.61,443,192.168.1.32,64352,TCP,0,,,
05-11-2025 22:59,192.168.1.32,64352,18.97.36.61,443,TCP,0,,,
05-11-2025 22:59,192.168.1.32,64892,104.215.40.100,443,TCP,0,,,
05-11-2025 22:59,104.215.40.100,443,192.168.1.32,64892,TCP,0,,,
05-11-2025 22:59,192.168.1.32,65226,44.210.61.206,443,TCP,0,,,
05-11-2025 22:59,44.210.61.206,443,192.168.1.32,65226,TCP,0,,,
05-11-2025 22:59,192.168.1.32,49424,4.213.25.242,443,TCP,0,,,
05-11-2025 22:59,4.213.25.242,443,192.168.1.32,49424,TCP,0,,,
05-11-2025 22:59,192.168.1.32,50824,142.250.66.4,443,TCP,0,,,
05-11-2025 22:59,142.250.66.4,443,192.168.1.32,50824,TCP,0,,,
05-11-2025 22:59,192.168.1.32,137,192.168.1.1,137,UDP,0,,,
05-11-2025 22:59,192.168.1.32,50600,44.216.253.181,443,TCP,0,,,
05-11-2025 22:59,44.216.253.181,443,192.168.1.32,50600,TCP,0,,,
05-11-2025 22:59,192.168.1.32,58207,104.18.32.47,443,TCP,0,,,
05-11-2025 22:59,104.18.32.47,443,192.168.1.32,58207,TCP,0,,,
05-11-2025 22:59,192.168.1.32,58596,8.8.8.8,53,UDP,0,,,
05-11-2025 22:59,192.168.1.32,57001,8.8.8.8,53,UDP,0,,,
05-11-2025 22:59,8.8.8.8,53,192.168.1.32,57001,UDP,0,,,
05-11-2025 22:59,8.8.8.8,53,192.168.1.32,58596,UDP,0,,,
05-11-2025 22:59,192.168.1.32,57339,8.8.8.8,443,UDP,0,,,
05-11-2025 22:59,8.8.8.8,443,192.168.1.32,57339,UDP,0,,,
05-11-2025 22:59,192.168.1.32,51560,8.8.8.8,443,UDP,0,,,
05-11-2025 22:59,8.8.8.8,443,192.168.1.32,51560,UDP,0,,,
05-11-2025 22:59,192.168.1.32,49678,52.4.126.88,443,TCP,0,,,
05-11-2025 22:59,52.4.126.88,443,192.168.1.32,49678,TCP,0,,,
05-11-2025 22:59,18.97.36.61,443,192.168.1.32,57598,TCP,0,,,
05-11-2025 22:59,192.168.1.32,57598,18.97.36.61,443,TCP,0,,,
05-11-2025 22:59,192.168.1.32,50314,104.208.16.90,443,TCP,0,,,
